set_num,name,year,theme_id,num_parts,theme_name,parent_id
7851-1,8 Curved Rails Gray 4.5v,1980,243,32,4.5V,241.0
7852-1,Left and Right Points Manual Gray 4.5v,1980,243,14,4.5V,241.0
7853-1,"Crossing, Gray 4.5v",1980,243,5,4.5V,241.0
10013-1,Open Freight Wagon,2001,238,121,My Own Train,236.0
10014-1,Caboose,2001,238,170,My Own Train,236.0
10015-1,Passenger Wagon,2001,238,194,My Own Train,236.0
10016-1,Tanker,2001,238,128,My Own Train,236.0
10017-1,Hopper Wagon,2001,238,228,My Own Train,236.0
10205-1,Locomotive,2002,238,231,My Own Train,236.0
3740-1,Small Locomotive,2001,238,66,My Own Train,236.0
3741-1,Large Locomotive (base unit without color trim elements),2001,238,91,My Own Train,236.0
3742-1,Tender Basis (without color trim elements),2001,238,41,My Own Train,236.0
3743-1,Locomotive Blue Bricks,2001,238,106,My Own Train,236.0
3744-1,Locomotive Green Bricks,2001,238,106,My Own Train,236.0
3745-1,Locomotive Black Bricks,2001,238,106,My Own Train,236.0
3746-1,Locomotive Brown Bricks,2001,238,106,My Own Train,236.0
3747-1,Locomotive Gray Bricks,2001,238,106,My Own Train,236.0
4186868-1,"Large Train Engine with Tender Black (Motorizable, sets 4534, 4535)",2002,238,203,My Own Train,236.0
4186870-1,Open Freight Wagon (White Box),2002,238,121,My Own Train,236.0
4186872-1,Passenger Wagon Green (White Box),2002,238,194,My Own Train,236.0
4186874-1,Caboose (White Box),2002,238,170,My Own Train,236.0
4186875-1,9V Platform and Mini-Figures,2002,238,47,My Own Train,236.0
4186876-1,Passenger Wagon Blue (White Box),2002,238,192,My Own Train,236.0
4534-1,LEGO Express,2002,238,34,My Own Train,236.0
4535-1,LEGO Express Deluxe,2002,238,754,My Own Train,236.0
65537-1,Classic Freight Train,2004,238,0,My Own Train,236.0
KT103-1,Large Train Engine Blue,2001,238,0,My Own Train,236.0
KT104-1,Large Train Engine Green,2001,238,0,My Own Train,236.0
KT105-1,Large Train Engine Black,2001,238,0,My Own Train,236.0
KT106-1,Large Train Engine Brown,2001,238,0,My Own Train,236.0
KT107-1,Large Train Engine Gray,2001,238,0,My Own Train,236.0
KT203-1,Large Train Engine with Tender Blue,2001,238,0,My Own Train,236.0
KT204-1,Large Train Engine with Tender Green,2001,238,0,My Own Train,236.0
KT205-1,Large Train Engine with Tender Black,2001,238,0,My Own Train,236.0
KT206-1,Large Train Engine with Tender Brown,2001,238,0,My Own Train,236.0
KT207-1,Large Train Engine with Tender Gray,2001,238,0,My Own Train,236.0
KT303-1,Small Train Engine Blue,2001,238,0,My Own Train,236.0
KT304-1,Small Train Engine Green,2001,238,2,My Own Train,236.0
KT305-1,Small Train Engine Black,2001,238,2,My Own Train,236.0
KT306-1,Small Train Engine Brown,2001,238,2,My Own Train,236.0
KT307-1,Small Train Engine Gray,2001,238,2,My Own Train,236.0
KT403-1,Small Train Engine with Tender Blue,2001,238,0,My Own Train,236.0
KT404-1,Small Train Engine with Tender Green,2001,238,0,My Own Train,236.0
KT405-1,Small Train Engine with Tender Black,2001,238,0,My Own Train,236.0
KT406-1,Small Train Engine with Tender Brown,2001,238,0,My Own Train,236.0
KT407-1,Small Train Engine with Tender Gray,2001,238,0,My Own Train,236.0
10018-1,Darth Maul,2001,158,1868,Star Wars,
11912-1,LEGO Star Wars: Build Your Own Adventure,2016,158,73,Star Wars,
2853835-1,White Boba Fett Figure,2010,158,5,Star Wars,
30058-1,STAP,2012,158,19,Star Wars,
30059-1,MTT,2012,158,51,Star Wars,
30246-1,Imperial Shuttle,2014,158,57,Star Wars,
30247-1,ARC-170 Starfighter,2014,158,54,Star Wars,
30276-1,First Order Special Forces TIE Fighter Set,2015,158,41,Star Wars,
30602-1,First Order Stormtrooper,2016,158,7,Star Wars,
30611-1,R2-D2,2017,158,70,Star Wars,
4481-1,Hailfire Droid,2003,158,680,Star Wars,
4547551-1,Darth Vader 10 Year Anniversary Promotional Minifigure,2009,158,7,Star Wars,
5000067-1,Star Wars Sith Kit,2011,158,2,Star Wars,
5001137-1,Battle Pack Collection,2012,158,2,Star Wars,
5001308-1,The Old Republic Collection,2012,158,2,Star Wars,
5001309-1,Return of the Jedi Collection,2012,158,2,Star Wars,
5001621-1,Han Solo (Hoth),2013,158,2,Star Wars,
5002123-1,Darth Revan,2014,158,7,Star Wars,
5002938-1,Stormtrooper Sergeant,2015,158,6,Star Wars,
5002947-1,Admiral Yularen,2015,158,4,Star Wars,
66395-1,Star Wars Super Pack 3 in 1 (7957 7913 7914),2011,158,3,Star Wars,
66411-1,Star Wars Super Pack 3 in 1 (9488 9489 9495),2012,158,3,Star Wars,
66431-1,"Star Wars Super Pack 3 in 1 (7914, 9488, 9491)",2012,158,3,Star Wars,
66432-1,"Star Wars Super Pack 3 in 1 (9490, 9492, 9496)",2012,158,3,Star Wars,
66449-1,"Star Wars Super Pack 3 in 1 (75000, 75003, 75014)",2013,158,3,Star Wars,
7194-1,Yoda,2002,158,1076,Star Wars,
75001-1,Republic Troopers vs. Sith Troopers,2013,158,62,Star Wars,
75007-1,Republic Assault Ship & Coruscant,2013,158,74,Star Wars,
75029-1,AAT,2014,158,95,Star Wars,
75034-1,Death Star Troopers,2014,158,100,Star Wars,
75035-1,Kashyyyk Troopers,2014,158,99,Star Wars,
75036-1,Utapau Troopers,2014,158,83,Star Wars,
75037-1,Battle on Saleucami,2014,158,179,Star Wars,
75038-1,Jedi Interceptor,2014,158,222,Star Wars,
75039-1,V-Wing Starfighter,2014,158,200,Star Wars,
75040-1,General Grievous' Wheel Bike,2014,158,261,Star Wars,
75041-1,Vulture Droid,2014,158,204,Star Wars,
75042-1,Droid Gunship,2014,158,438,Star Wars,
75043-1,AT-AP,2014,158,715,Star Wars,
75044-1,Droid Tri-Fighter,2014,158,261,Star Wars,
75045-1,Republic AV-7 Anti-Vehicle Cannon,2014,158,434,Star Wars,
75046-1,Coruscant Police Gunship,2014,158,479,Star Wars,
75049-1,Snowspeeder,2014,158,278,Star Wars,
75050-1,B-Wing,2014,158,447,Star Wars,
75051-1,Jedi Scout Fighter,2014,158,488,Star Wars,
75055-1,Imperial Star Destroyer,2014,158,1357,Star Wars,
75094-1,Imperial Shuttle Tydirium,2015,158,935,Star Wars,
75095-1,UCS TIE Fighter,2015,158,1683,Star Wars,
75099-1,Rey's Speeder™,2015,158,192,Star Wars,
75100-1,First Order Snowspeeder™,2015,158,443,Star Wars,
75101-1,First Order Special Forces TIE fighter™,2015,158,519,Star Wars,
75102-1,Poe’s X-Wing Fighter™,2015,158,715,Star Wars,
75103-1,First Order Transporter™,2015,158,783,Star Wars,
75104-1,Kylo Ren’s Command Shuttle™,2015,158,1002,Star Wars,
75105-1,Millennium Falcon™,2015,158,1328,Star Wars,
75107-1,Jango Fett™,2015,158,85,Star Wars,
75108-1,Clone Commander Cody™,2015,158,82,Star Wars,
75109-1,Obi-Wan Kenobi™,2015,158,83,Star Wars,
75110-1,Luke Skywalker™,2015,158,83,Star Wars,
75111-1,Darth Vader™,2015,158,160,Star Wars,
75112-1,General Grievous™,2015,158,186,Star Wars,
75133-1,Rebel Alliance Battle Pack,2016,158,99,Star Wars,
75134-1,Galactic Empire™ Battle Pack,2016,158,109,Star Wars,
75144-1,Snowspeeder,2017,158,1702,Star Wars,
75159-1,Death Star,2016,158,4023,Star Wars,
75160,U-wing,2017,158,107,Star Wars,
75162-1,Y-wing,2017,158,90,Star Wars,
75167-1,"Bounty Hunter Speeder Bike"" Battle Pack",2017,158,125,Star Wars,
75174-1,Desert Skiff Escape,2017,158,284,Star Wars,
75175-1,A-Wing Starfighter,2017,158,356,Star Wars,
75178-1,Jakku Quadjumper,2017,158,455,Star Wars,
75185-1,Tracker I,2017,158,557,Star Wars,
75186-1,The Arrowhead,2017,158,773,Star Wars,
75523-1,Scarif Stormtrooper,2017,158,89,Star Wars,
75524-1,Chirrut Îmwe,2017,158,87,Star Wars,
75525-1,Baze Malbus,2017,158,147,Star Wars,
75531-1,"Stormtrooper"" Commander",2017,158,99,Star Wars,
8000-1,Pit Droid™ / Star Wars Pit Droid,2000,158,223,Star Wars,
8001-1,Battle Droid™ / Star Wars Battle Droid,2000,158,336,Star Wars,
8002-1,Destroyer Droid™ / Star Wars Destroyer Droid,2000,158,567,Star Wars,
8007-1,C-3PO™,2001,158,340,Star Wars,
8008-1,Stormtrooper™,2001,158,360,Star Wars,
8009-1,R2-D2™,2002,158,239,Star Wars,
8010-1,Darth Vader™,2002,158,390,Star Wars,
8011-1,Jango Fett™,2002,158,426,Star Wars,
8012-1,Super Battle Droid™,2002,158,379,Star Wars,
911611-1,AAT,2016,158,37,Star Wars,
911614-1,Yoda's Hut,2016,158,29,Star Wars,
911615-1,AT-AT,2016,158,48,Star Wars,
911618-1,Flash Speeder,2017,158,43,Star Wars,
9497-1,Republic Striker Starfighter,2012,158,378,Star Wars,
celeb2015-1,Tatooine Mini-build - Star Wars Celebration Exclusive,2015,158,178,Star Wars,
comcon015-1,Star Wars Advent Calendar - San Diego Comic-Con 2011 Exclusive,2011,158,1,Star Wars,
comcon019-1,Darth Maul’s Sith Infiltrator - Mini - San Diego Comic-Con 2012 Exclusive,2012,158,91,Star Wars,
comcon032-1,JEK-14 Mini Stealth Starfighter - San Diego Comic-Con 2013 Exclusive,2013,158,123,Star Wars,
MAY2013-1,Holocron Droid,2013,158,31,Star Wars,
SDCC2015-2,Dagobah Mini-Build,2015,158,177,Star Wars,
SW911511-1,Jedi Weapon Stand,2015,158,16,Star Wars,
SW911607-1,Millennium Falcon ,2016,158,42,Star Wars,
SW911610-1,Probe Droid,2016,158,20,Star Wars,
SW911616-1,MTT Foil Pack,2016,158,44,Star Wars,
SW911617-1,Palpatine's Shuttle,2016,158,37,Star Wars,
SW911722-1,TIE Advanced foil pack,2017,158,26,Star Wars,
TRUFALCON-1,Millennium Falcon,2016,158,44,Star Wars,
TRUXWING-2,Poe's X-Wing Fighter,2015,158,27,Star Wars,
10019-1,Rebel Blockade Runner - UCS,2001,174,1747,Star Wars Episode 4/5/6,171.0
10030-1,Imperial Star Destroyer - UCS,2002,174,3115,Star Wars Episode 4/5/6,171.0
10129-1,Rebel Snowspeeder - UCS,2003,174,1456,Star Wars Episode 4/5/6,171.0
10134-1,Y-wing Attack Starfighter - UCS,2004,174,1487,Star Wars Episode 4/5/6,171.0
10143-1,Death Star II,2005,174,3460,Star Wars Episode 4/5/6,171.0
10174-1,Imperial AT-ST - UCS,2006,174,1070,Star Wars Episode 4/5/6,171.0
10175-1,Vader's TIE Advanced - UCS,2006,174,1211,Star Wars Episode 4/5/6,171.0
10179-1,Millennium Falcon - UCS,2007,174,5195,Star Wars Episode 4/5/6,171.0
10188-1,Death Star,2008,174,3807,Star Wars Episode 4/5/6,171.0
10212-1,Imperial Shuttle - UCS,2010,174,2502,Star Wars Episode 4/5/6,171.0
10221-1,Super Star Destroyer,2011,174,3151,Star Wars Episode 4/5/6,171.0
10227-1,B-wing Starfighter,2012,174,1484,Star Wars Episode 4/5/6,171.0
10240-1,Red Five X-Wing Starfighter,2013,174,1573,Star Wars Episode 4/5/6,171.0
7181-1,TIE Interceptor - UCS,2000,174,702,Star Wars Episode 4/5/6,171.0
7191-1,X-wing Fighter - UCS,2000,174,1302,Star Wars Episode 4/5/6,171.0
75060-1,Slave I,2015,174,1994,Star Wars Episode 4/5/6,171.0
75098-1,Assault on Hoth,2016,174,2139,Star Wars Episode 4/5/6,171.0
10020-1,"Santa Fe Super Chief, NOT the Limited Edition",2002,236,427,9V,233.0
10020-2,"Santa Fe Super Chief, Limited Edition",2002,236,433,9V,233.0
10133-1,Burlington Northern Santa Fe Locomotive,2004,236,400,9V,233.0
10170-1,TTX Intermodal Double-Stack Car,2005,236,365,9V,233.0
10173-1,Holiday Train,2006,236,969,9V,233.0
2126-1,Train Cars,1997,236,382,9V,233.0
2150-1,Train Station,1996,236,609,9V,233.0
2585-1,Handcar,1998,236,27,9V,233.0
3225-1,Classic Train,1998,236,281,9V,233.0
4525-1,Road and Rail Repair,1994,236,84,9V,233.0
4532-1,Manual Level Crossing,1996,236,135,9V,233.0
4533-1,Train Track Snow Remover,1999,236,57,9V,233.0
4536-1,Blue Hopper Car,1991,236,165,9V,233.0
4537-1,Octan Twin Tank Rail Tanker,1993,236,173,9V,233.0
4539-1,Manual Level Crossing,1991,236,115,9V,233.0
4541-1,Rail and Road Service Truck,1999,236,126,9V,233.0
4543-1,Railroad Tractor Flatbed,1991,236,179,9V,233.0
4544-1,Car Transport Wagon with Car,1994,236,142,9V,233.0
4546-1,Road and Rail Maintenance,1991,236,76,9V,233.0
4547-1,Club Car,1993,236,292,9V,233.0
4549-1,Container Double Stack,1993,236,450,9V,233.0
4551-1,Crocodile Locomotive,1991,236,313,9V,233.0
4552-1,Cargo Crane,1995,236,281,9V,233.0
4553-1,Train Wash,1999,236,189,9V,233.0
4554-1,Metro Station,1991,236,605,9V,233.0
4555-1,Cargo Station,1995,236,393,9V,233.0
4556-1,Train Station,1999,236,232,9V,233.0
4557-1,Freight Loading Station,1999,236,215,9V,233.0
4558-1,Metroliner,1991,236,786,9V,233.0
4559-1,Cargo Railway,1996,236,845,9V,233.0
4560-1,Railway Express,1999,236,690,9V,233.0
4561-1,Railway Express with Transformer and Speed Regulator,1999,236,673,9V,233.0
4563-1,Load and Haul Railroad,1991,236,479,9V,233.0
4564-1,Freight Rail Runner,1994,236,590,9V,233.0
4565-1,Freight and Crane Railway,1996,236,915,9V,233.0
K10001-1,Metroliner Kit,2001,236,2,9V,233.0
K10020-1,Santa Fe Starter Kit,2002,236,7,9V,233.0
K10022-1,Santa Fe Train Kit,2002,236,7,9V,233.0
K2159-1,Holiday Train Starter Collection,2006,236,31,9V,233.0
10021-1,U.S.S. Constellation,2003,404,974,Hobby Sets,
308-1,Bracelet Sympathy,1979,404,40,Hobby Sets,
309-1,Bracelet Spring,1979,404,38,Hobby Sets,
390-2,1913 Cadillac,1975,404,199,Hobby Sets,
391-1,1926 Renault,1975,404,236,Hobby Sets,
392-1,Formula 1,1975,404,196,Hobby Sets,
393-1,Norton Motorcycle,1976,404,133,Hobby Sets,
394-1,Harley-Davidson 1000cc,1976,404,142,Hobby Sets,
395-1,1909 Rolls-Royce,1976,404,283,Hobby Sets,
396-1,Thatcher Perkins Locomotive,1976,404,433,Hobby Sets,
398-1,U.S.S. Constellation,1978,404,973,Hobby Sets,
4306-1,Rings,1980,404,15,Hobby Sets,
10022-1,"Santa Fe Cars - Set II (dining, observation, or sleeping car)",2002,237,410,My Own Creation,236.0
10025-1,Santa Fe Cars - Set I (mail or baggage car),2002,237,325,My Own Creation,236.0
10023-1,Master Builder Set,2002,324,112,Bionicle,
1441-1,Fikou (Tree-Spider),2003,324,13,Bionicle,
20005-1,Winged Rahi (Klakk),2008,324,38,Bionicle,
20012-1,Click,2009,324,33,Bionicle,
5002941-1,Bionicle Hero Pack,2015,324,6,Bionicle,
5002942-1,Bionicle Villain Pack,2015,324,10,Bionicle,
5004409-1,Bionicle 2016 Accessory Pack,2016,324,5,Bionicle,
6126-1,Good Guy 2008,2008,324,26,Bionicle,
6127-1,Bad Guy 2008,2008,324,29,Bionicle,
6128-1,Function 2008,2008,324,22,Bionicle,
65258-1,Power Chamber with Gahlok Tahnok Va Pahrak Va and Gahlok Va,2003,324,4,Bionicle,
65277-1,Rahkshi Kaita Za Pack (Includes Turahk Lerahk Kurahk and Tahnok Va),2003,324,4,Bionicle,
65514-1,Matoran / Vahki Co-Pack 1 (contains 8607 8611 8614 8616 8618),2004,324,5,Bionicle,
65515-1,Matoran / Vahki Co-Pack 2 (contains 8610 8612 8615 8617 8619),2004,324,5,Bionicle,
65545-1,Ta-Metru Collector's Pack,2004,324,3,Bionicle,
65716-1,Limited Edition Collector Pack with Vohtarak Sidorak and Life-Size Toa Hordika Mask (8742 8756),2004,324,3,Bionicle,
65808-1,Toa Hordika Value Pack,2005,324,4,Bionicle,
65813-1,Special Edition Co-Pack with Sidorak and Toa Iruini (8756 8762),2005,324,2,Bionicle,
6934-1,BIONICLE Good Guy Polybag (Disney Promotional Sweden),2006,324,16,Bionicle,
6935-1,BIONICLE Bad Guy (Disney Promotional Sweden),2006,324,16,Bionicle,
6936-1,Piraka & Catapult,2007,324,20,Bionicle,
6937-1,Give Away,2006,324,2,Bionicle,
6944-1,Good Guy 07,2007,324,20,Bionicle,
6945-1,Bad Guy,2007,324,25,Bionicle,
6946-1,Squid Launcher Function,2007,324,23,Bionicle,
70791-1,Skull Warrior,2015,324,99,Bionicle,
70792-1,Skull Slicer,2015,324,71,Bionicle,
70793-1,Skull Basher,2015,324,72,Bionicle,
70794-1,Skull Scorpio,2015,324,107,Bionicle,
70795-1,Mask Maker vs. Skull Grinder,2015,324,165,Bionicle,
71300-1,Uxar Creature of Jungle,2016,324,87,Bionicle,
71301-1,Ketar Creature of Stone,2016,324,78,Bionicle,
71302-1,Akida Creature of Water,2016,324,112,Bionicle,
71303-1,Ikir Creature of Fire,2016,324,72,Bionicle,
71304-1,Terak Creature of Earth,2016,324,55,Bionicle,
71305-1,Lewa Uniter of Jungle,2016,324,65,Bionicle,
71306-1,Pohatu Uniter of Stone,2016,324,85,Bionicle,
71307-1,Gali Uniter of Water,2016,324,72,Bionicle,
71308-1,Tahu Uniter of Fire,2016,324,132,Bionicle,
71309-1,Onua Uniter of Earth,2016,324,144,Bionicle,
71310-1,Umarak the Hunter,2016,324,150,Bionicle,
71311-1,Kopaka and Melum - Unity set,2016,324,162,Bionicle,
71312-1,Ekimu the Mask Maker,2016,324,94,Bionicle,
71313-1,Lava Beast,2016,324,114,Bionicle,
71314-1,Storm Beast,2016,324,109,Bionicle,
71315-1,Quake Beast,2016,324,102,Bionicle,
71316-1,Umarak the Destroyer,2016,324,190,Bionicle,
7216-1,Gold Good Guy - looking Right (Duracell 8 pack AA) {Turaga Lhikan},2006,324,22,Bionicle,
7216-2,Gold Good Guy - looking Left (Duracell 12 pack AA) {Turaga Lhikan},2006,324,22,Bionicle,
7216-3,Gold Good Guy - looking Right (Duracell 12 pack AA) {Turaga Lhikan},2006,324,22,Bionicle,
7217-1,Braca (Duracell 12 pack AA battery promotion),2006,324,16,Bionicle,
7217-2,Braca (Duracell 8 pack AA battery promotion),2006,324,16,Bionicle,
7716-1,QUICK Good Guy White,2006,324,21,Bionicle,
7717-1,QUICK Bad Guy Green,2006,324,26,Bionicle,
7718-1,QUICK Bad Guy Yellow,2006,324,26,Bionicle,
7719-1,QUICK Good Guy Red,2006,324,21,Bionicle,
8026-1,Kraatu,2004,324,20,Bionicle,
8559-1,Krana,2002,324,0,Bionicle,
8569-1,Krana,2002,324,0,Bionicle,
8597-1,Krana Nuva,2002,324,0,Bionicle,
BIO601601-1,Scorpion,2016,324,19,Bionicle,
BIO601602-1,Ekimu Falcon,2016,324,29,Bionicle,
comcon042-1,Tahu Mask - New York Comic-Con 2014 Exclusive,2014,324,1,Bionicle,
K8533-1,Find the Power BIONICLE Kit,2001,324,9,Bionicle,
K8564-1,Ultimate Bohrok Swarm Kit,2002,324,12,Bionicle,
10024-1,Red Baron,2002,276,669,Sculptures,
10124-1,Wright Flyer,2003,276,663,Sculptures,
10152-1,Maersk Sealand Container Ship 2004 Edition,2004,276,982,Sculptures,
10152-2,Maersk Sealand Container Ship 2005 Edition,2005,276,982,Sculptures,
10152-3,Maersk Line Container Ship 2006 Edition,2006,276,982,Sculptures,
10155-1,Maersk Line Container Ship 2010 Edition,2010,276,984,Sculptures,
10177-1,Boeing 787 Dreamliner,2006,276,1196,Sculptures,
10181-1,Eiffel Tower 1:300 Scale,2007,276,3428,Sculptures,
10187-1,Volkswagen Beetle (VW Beetle),2008,276,1625,Sculptures,
10189-1,Taj Mahal,2008,276,5922,Sculptures,
10196-1,Grand Carousel,2009,276,3260,Sculptures,
10213-1,Shuttle Adventure,2010,276,1203,Sculptures,
10214-1,Tower Bridge,2010,276,4295,Sculptures,
10220-1,Volkswagen T1 Camper Van,2011,276,1333,Sculptures,
10226-1,Sopwith Camel,2012,276,877,Sculptures,
10231-1,Shuttle Expedition,2011,276,1229,Sculptures,
10234-1,Sydney Opera House,2013,276,2988,Sculptures,
3450-1,Statue of Liberty,2000,276,2899,Sculptures,
3451-1,Sopwith Camel,2001,276,575,Sculptures,
3723-1,Lego Minifigure,2000,276,1849,Sculptures,
3724-1,Lego Dragon,2001,276,1538,Sculptures,
K10124-1,Ultimate Plane Kit,2003,276,3,Sculptures,
K3451-1,Famous Planes Kit,2002,276,2,Sculptures,
10026-1,Naboo Starfighter - UCS,2002,172,187,Star Wars Episode 1,171.0
10027-1,Train Engine Shed,2003,239,670,World City,236.0
10128-1,Train Level Crossing,2003,239,326,World City,236.0
10157-1,High Speed Train Locomotive,2004,239,134,World City,236.0
10158-1,High Speed Train Car,2004,239,151,World City,236.0
3384-1,Train Worker Chupa Chups Promotional,2003,239,4,World City,236.0
3385-1,Conductor Charlie,2003,239,6,World City,236.0
4511-1,High Speed Train,2003,239,335,World City,236.0
4512-1,Cargo Train,2003,239,546,World City,236.0
4513-1,Grand Central Station,2003,239,350,World City,236.0
4514-1,Cargo Crane,2003,239,176,World City,236.0
65801-1,Trains Value Pack,2005,239,0,World City,236.0
K10158-1,Deluxe High Speed Train Collection,2005,239,4,World City,236.0
K4511-1,Passenger Train Kit,2003,239,2,World City,236.0
K4512-1,Cargo Train Kit,2003,239,0,World City,236.0
10029-1,Lunar Lander,2003,387,468,Discovery,
7467-1,International Space Station,2003,387,162,Discovery,
7468-1,Saturn V Moon Mission,2003,387,176,Discovery,
7469-1,Mission to Mars,2003,387,416,Discovery,
7470-1,Space Shuttle Discovery,2003,387,827,Discovery,
7471-1,Mars Exploration Rover,2003,387,861,Discovery,
K7467-1,Space Exploration Kit,2003,387,3,Discovery,
K7471-1,Discovery Space Kit,2003,387,5,Discovery,
10036-1,Pizza To Go,2002,75,150,Food & Drink,67.0
10037-1,Breezeway Cafe,2002,75,194,Food & Drink,67.0
1029-1,Milk Delivery Truck - Tine,1999,75,90,Food & Drink,67.0
1581-2,Delivery Truck,1990,75,122,Food & Drink,67.0
1591-1,Danone Truck,1980,75,40,Food & Drink,67.0
1620-2,Factory,1978,75,233,Food & Drink,67.0
1952-1,Dairy Tanker,1989,75,128,Food & Drink,67.0
2885-1,Ice Cream Seller,1997,75,27,Food & Drink,67.0
3438-1,McDonald's Restaurant,1999,75,93,Food & Drink,67.0
6350-1,Pizza To Go,1994,75,150,Food & Drink,67.0
6376-1,Breezeway Cafe (Breezeway Café),1990,75,194,Food & Drink,67.0
6601-1,Ice Cream Cart,1985,75,30,Food & Drink,67.0
6683-1,Burger Stand,1983,75,68,Food & Drink,67.0
675-1,Snack Bar,1979,75,64,Food & Drink,67.0
10040-1,Black Seas Barracuda,2002,147,914,Pirates,
1795-1,Imperial Cannon,1994,147,37,Pirates,
1872-1,Imperial Guard Camp,1994,147,28,Pirates,
6263-1,Imperial Outpost,1995,147,219,Pirates,
6266-1,Cannon Cove,1993,147,106,Pirates,
6271-1,Imperial Flagship,1992,147,320,Pirates,
6277-1,Imperial Trading Post,1992,147,622,Pirates,
850839-1,Classic Pirate Set,2013,147,43,Pirates,
10041-1,"Main Street, Reissue",2003,85,639,Traffic,67.0
10156-1,LEGO Truck,2004,85,105,Traffic,67.0
1489-1,Mobile Car Crane,1989,85,175,Traffic,67.0
1490-1,Town Bank,1988,85,195,Traffic,67.0
1572-1,Super Tow Truck,1986,85,79,Traffic,67.0
1589-1,Town Square,1978,85,441,Traffic,67.0
1589-2,TCS Breakdown Assistance,1986,85,258,Traffic,67.0
1590-2,ANWB Breakdown Assistance,1982,85,262,Traffic,67.0
1592-1,Town Square - Castle Scene,1980,85,495,Traffic,67.0
1592-2,Town Square - Castle Scene (Dutch Version),1983,85,495,Traffic,67.0
1876-1,Soil Scooper,1990,85,73,Traffic,67.0
1966-1,Car Repair Shop,1985,85,300,Traffic,67.0
1967-2,Town Value Pack,1985,85,3,Traffic,67.0
2140-1,ANWB Roadside Assistance Crew,1996,85,258,Traffic,67.0
2148-1,LEGO Truck,1997,85,105,Traffic,67.0
2148-2,LEGO Truck [Lego Toy Fair 1998 25th Anniversary Edition],1998,85,106,Traffic,67.0
2584-1,Biker Bob,1998,85,15,Traffic,67.0
2880-1,Open-Top Jeep,1997,85,29,Traffic,67.0
2881-1,Parking Gate Attendant,1997,85,19,Traffic,67.0
3442-1,"Legoland California Truck, Limited Edition",1998,85,104,Traffic,67.0
361-2,Garage,1979,85,79,Traffic,67.0
379-1,Bus Station,1979,85,177,Traffic,67.0
603-1,Sidecar,1978,85,26,Traffic,67.0
605-1,Street Sweeper,1978,85,18,Traffic,67.0
608-2,Taxi,1979,85,25,Traffic,67.0
6357-1,Stunt 'Copter N' Truck,1988,85,177,Traffic,67.0
6363-1,Auto Service Station,1980,85,140,Traffic,67.0
