set_num,name,year,theme_id,num_parts
1190-1,Retro Buggy,1999,87,90
11905-1,DK Star Wars Brickmaster: Battle For The Stolen Crystals,2013,497,189
11908-1,Build Your Own Adventure with Liza Mini-Doll and Touring Car,2015,494,77
11909-1,Lego Ninjago: Build Your Own Adventure,2015,435,74
119-1,Super Train Set,1968,235,401
11910-1,Micro-Scale Space Cruiser,2015,126,102
1191-1,Try Bird,1999,87,34
11912-1,LEGO Star Wars: Build Your Own Adventure,2016,158,73
1194-1,Classic Building Table,1999,470,408
1195-1,Alien Encounter,2001,135,42
1196-1,Biker with Bicycle,2000,458,7
1197-1,Telekom Race Cyclist and Television Motorbike,2000,458,30
1197-2,Crown Gears,1981,453,2
1198-1,Service Team - 2 Bikers with Service Tools,2000,458,76
1199-1,Winning Team,2000,458,110
11995-1,Hero Recon Team,2011,400,0
1200-1,"LEGO Town Plan Board, Large Plastic",1955,372,1
1200-2,"LEGO Town Plan Board, Small Plastic",1956,372,1
1200M-1,LEGO Town Plan Wooden Board,1957,372,1
120-1,Complete Freight Train Set with Tipper Trucks,1969,235,163
1202-1,racer polybag,2001,125,1
1203-1,"Turntables (4 x 4), Turntables (2 x 2)",1985,443,8
1204-1,"Fences, Red and Black",1984,443,10
120438-1,Basic Building Set,1985,469,176
1205-1,Keys for Wind-Up Motor,1982,443,2
1206-1,"Round Bricks (2 x 2), White",1982,443,10
1207-1,"Turntables (4 x 4), Red",1982,443,2
1208-1,"Inverted Slope Bricks, Assorted, Red",1982,443,16
1209-1,Fences and Gates,1982,443,10
12-1,Blue Space Elements,1981,452,8
1210-1,Winch Block and Hook Assembly,1982,443,3
1210-2,Small Store Set,1955,372,30
121-1,Roadster,1979,390,23
1211-1,Space Stands and Brackets,1982,443,8
1211-2,Small House Set,1955,372,19
1212-1,"Rocket Tops, Black",1982,443,6
1212-2,Small House - Left Set,1955,372,21
1213-1,Space Radar Disks,1982,452,5
1213-2,Small House - Right Set,1955,372,23
1214-1,Upper Part of Motorhome for 4.5V/12V Trainmotor,1984,456,1
1214-2,Windows and Doors,1955,371,24
1215-1,Train Motor 4.5V Type II Lower Housing,1981,456,1
1215-2,2 x 8 & 2 x 10 Bricks,1955,371,20
1216-1,Semaphores with Feet,1982,456,8
1216-2,4 x 4 Corner Bricks,1955,371,20
1217-1,Yellow Girder Beams & Plates,1982,453,20
1217-2,2 x 4 Bricks,1955,371,52
1218-1,Blue Girder Beams & Plates,1982,453,20
1218-2,2 x 3 Bricks,1955,371,60
1219-1,TECHNIC Beams & Plates [Red],1982,453,20
1219-2,2 x 2 Bricks,1955,371,80
1220-1,Black Girder Beams & Plates,1982,453,20
1220-2,1 x 2 Bricks,1955,371,104
122-1,Loco and Tender,1969,235,96
1221-1,TECHNIC beams - yellow,1982,453,8
1221-2,1 x 1 Bricks,1955,371,160
1222-1,TECHNIC beams - blue,1982,453,8
1222-2,1 x 1 Round Bricks,1955,371,200
1223-1,TECHNIC beams - black,1982,453,8
1223-2,2 x 2 & 2 x 4 Curved Bricks,1955,371,14
1223-3,2 x 2 Curved Bricks,1957,371,100
1224-1,TECHNIC Beams [Red],1982,453,8
1224.1-1,8 Danish Named Beams,1955,371,8
1224-2,8 Named Beams,1955,371,8
1224A-1,1 x 6 and 1 x 8 Bricks,1955,371,36
1225-1,Assortment of Axles,1982,453,32
1225-2,Mixed Plates Parts Pack,1955,371,12
1226-1,Tractor Tires & Hubs,1982,453,12
1226-2,6 x 8 & 2 x 8 Plates,1956,371,4
1227-1,Gear Wheel Assortment,1982,453,15
1227-2,4 x 8 & 2 x 8 Plates,1956,371,5
1228-1,Differential Gear Housing,1982,453,28
1228-2,4 x 8 Curved & 2 x 8 Plates,1956,371,5
1229-1,TECHNIC Chainlinks,1982,453,70
12-3,Wheel Bearings for Locomotives,1977,456,2
1230-1,TECHNIC Bulldozer Chainlinks,1982,453,54
1230-2,Windows and Door without Glass,1955,371,7
123-1,Passenger Coach,1969,235,98
1231-1,X-Large Tires & Hubs,1982,453,4
1231-2,"Windows and Door with Glass, Red",1956,371,10
1231-3,"Windows and Door with Glass, White",1956,371,10
1232-1,Toggle Joints & Connectors,1982,453,46
1233-1,Axle Assortment,1984,453,34
1233-2,Light Masts,1958,371,4
1234-1,Gear Wheel Assortment,1984,453,21
1234-3,"Replacement Gearbox for Electric, Motor 4.5V/12V Type II 12 x 4 x 3 1/3",1983,443,1
1235-1,Differential Gear Housing,1984,453,19
1235-2,Garage Plate and Door,1955,371,3
1236-1,TECHNIC wheels with hubs,1984,453,4
1236-2,Garage,1955,372,59
1236-3,12V Technic Motor,1979,453,1
1237-1,Honda Promotional Set,2001,14,55
1239-1,Subzero,2001,125,4
1239-2,Remote Control for Electric Points,1985,456,8
1240-1,"Hinges and Tilted Bearings, Light Gray",1986,443,16
1240-2,8 Road Signs,1955,371,8
124-1,Goods Wagon,1969,235,56
1241-1,Digger Bucket Assembly,1985,443,4
1241-2,8 Road Signs,1955,371,8
1242-1,Crane Grab and Winch,1986,443,4
1242-2,International Flags,1957,371,5
1242D-1,5 Danish Flags,1957,371,5
1243-1,Hinges and Couplings,1986,443,9
1244-1,Runway Plates,1986,443,2
1245-1,T- and Intersection Plates,1986,443,2
1245-2,Lighting Device Pack,1957,371,3
1246-1,Helicopter,1999,50,26
1247-1,Patrol Car,1999,50,32
1247-2,Esso Pumps/Sign,1955,371,2
1248-1,Fire Boat,1999,50,24
1248-2,Painted Trees and Bushes,1955,371,6
1249-1,Tri-motorbike,1999,60,17
1250-1,Dragster,1999,91,24
125-1,Tipping Wagon,1969,235,20
1251-1,Go-Cart,1999,91,25
125-2,Building Set,1974,469,234
1252-1,Shell Tanker,1999,99,106
1253-1,Shell Car Transporter,1999,99,101
1254-1,Shell Select Shop,1999,99,164
1255-1,Shell Car Wash,1999,99,136
1256-1,Shell Petrol Pump,1999,99,156
1257-1,Trike Buggy,1999,13,30
1258-1,Propellor Buggy,1999,11,29
1259-1,Motorbike,1999,13,28
1260-1,Car,1999,12,26
1260-2,1:87 Twenty Four Models,1957,368,24
126-1,Steam Locomotive (Push),1970,235,60
1263-1,Easter Bunny,2000,229,29
1264-1,Easter Chicks,2000,229,29
1265-1,Moon Buggy,1999,93,25
1266-1,Space Probe,1999,93,23
1267-1,Shock Absorbers,1985,453,4
1268-1,Bike Blaster,1999,13,28
1269-1,White Ninja,1999,434,23
1270-2,Trial Size Bag - Chromika,2005,37,16
127-1,Train Set,1969,235,365
1271-1,Jungle Surprise,1999,299,33
1271-2,Traffic Police Set,1956,372,6
1272-1,Blue Racer,2000,91,23
1273-1,Red Four Wheel Driver,2000,91,20
1274-1,Light Hover,2000,442,25
1275-1,{Rock Saw Vehicle},2000,442,22
1276-1,Helicopter Transport,2000,442,22
1277-1,Drill Craft,2000,442,27
1278-1,Johnny Thunder & Baby T,2000,298,23
1279-1,Aeroplane,2000,298,21
1280-1,Microcopter,2000,298,28
128-1,Taxi Station,1979,390,33
1281-1,Aeroplane,2000,298,25
128-2,Mobile Crane (Train Base),1972,235,23
1282-1,Blue Racer,2000,91,23
128-3,Mobile Crane (Plate Base),1971,235,38
1283-1,Red Four Wheel Driver,2000,91,20
1284-1,Green Buggy,2000,91,23
1285-1,Yellow Tiger,2001,91,23
1286-1,King Leo's Cart,2000,197,22
1287-1,Crossbows,2000,197,16
1288-1,Fire Cart,2000,197,24
1289-1,Catapult,2000,197,23
1290-1,Kabaya Promotional Set: Red (Volcano Climber) RoboRider,2000,16,35
1291-1,Power Bike,2000,16,32
1292-1,Kabaya Promotional Set: White (Ice Explorer) RoboRider,2000,16,33
1293-1,Kabaya Promotional Set: Yellow/Green (Swamp Craft) RoboRider,2000,16,25
1294-1,Fire Helicopter,2000,50,31
1295-1,Water Rider,2000,87,30
1296-1,Land Scooper,2000,50,30
1297-1,Speed Patroller,2000,50,34
1298-1,Advent Calendar 1998 Classic Basic,1998,212,24
1298-10,Advent Calendar 1998 Classic Basic (Day  9) Whale,1998,221,9
1298-11,Advent Calendar 1998 Classic Basic (Day 10)  Steamboat,1998,221,12
1298-12,Advent Calendar 1998 Classic Basic (Day 11) Boat,1998,221,8
1298-13,Advent Calendar 1998 Classic Basic (Day 12) Airplane,1998,221,12
1298-14,Advent Calendar 1998 Classic Basic (Day 13) Santa,1998,221,5
1298-15,Advent Calendar 1998 Classic Basic (Day 14) Airplane,1998,221,9
1298-16,Advent Calendar 1998 Classic Basic (Day 15) Green Elf,1998,221,9
1298-17,Advent Calendar 1998 Classic Basic (Day 16) Boat,1998,221,8
1298-18,Advent Calendar 1998 Classic Basic (Day 17) Mouse,1998,221,9
1298-19,Advent Calendar 1998 Classic Basic (Day 18) Blue Elf,1998,221,10
1298-2,Advent Calendar 1998 Classic Basic (Day  1)  Airplane,1998,221,10
1298-20,Advent Calendar 1998 Classic Basic (Day 19) Boat,1998,221,9
1298-21,Advent Calendar 1998 Classic Basic (Day 20) Helicopter,1998,221,11
1298-22,Advent Calendar 1998 Classic Basic (Day 21) Red Elf,1998,221,9
1298-23,Advent Calendar 1998 Classic Basic (Day 22) Police Boat,1998,221,9
1298-24,Advent Calendar 1998 Classic Basic (Day 23) Truck,1998,221,10
1298-25,Advent Calendar 1998 Classic Basic (Day 24) Airplane,1998,221,10
1298-3,Advent Calendar 1998 Classic Basic (Day  2) Santa,1998,221,5
1298-4,Advent Calendar 1998 Classic Basic (Day  3) Boat,1998,221,9
1298-5,Advent Calendar 1998 Classic Basic (Day  4) Boat,1998,221,10
1298-6,Advent Calendar 1998 Classic Basic (Day  5) Sailboat,1998,221,10
1298-7,Advent Calendar 1998 Classic Basic (Day  6) Airplane,1998,221,10
1298-8,Advent Calendar 1998 Classic Basic (Day  7) Helicopter,1998,221,8
1298-9,Advent Calendar 1998 Classic Basic (Day  8) Airplane,1998,221,9
1300-1,Lego Mosaik Set (Small),1955,370,47
130-1,Wagon with Double Tippers,1972,235,20
1306-1,VW Garage,1957,372,45
1307-1,VW Auto Showroom,1957,372,51
1308-1,Fire Station,1957,372,109
1309-1,Church,1957,372,150
13-1,Gray Space Elements,1981,452,10
1310-1,ESSO Filling Station,1956,372,96
131-1,Passenger Coach,1972,235,66
1314-1,Stop bush / Small pulley,1987,1,210
1315-1,Piston Rod,1987,1,50
1316-1,Connector peg,1987,1,150
1317-1,TECHNIC Chainlinks,1987,1,350
1318-1,Gears Small,1987,1,68
1319-1,Gears Large,1987,1,22
13-2,Large Pre-School Basic Set,1973,433,92
1320-1,Differential and Bevel Gears,1987,1,32
132-1,Cottage,1979,390,115
1321-1,Worm Gear and Racks,1987,1,22
132-2,Port Crane and Flat Waggon,1972,235,58
1322-1,"Pulleys, Tires, and Steering Wheels",1987,1,32
1323-1,Hubs and Tyres,1985,524,24
1324-1,Rubber Bands and String,1985,1,101
1325-1,Assorted Spare Axles,1987,1,68
1326-1,"Spare Axles, 12L",1987,1,28
1327-1,Red/Black Plates,1985,524,48
1328-1,Red/Black Plates,1985,524,32
1329-1,Red/Black Plates,1985,525,28
13-3,Train Motor Plate with Buffers,1977,456,5
1330-1,Red/Black Plates,1985,525,20
133-1,Locomotive (Push),1975,235,81
1331-1,Red/Blue Bricks,1985,525,88
1332-1,Red/Blue Beams,1985,525,18
1333-1,Red/Blue Beams,1985,525,20
1334-1,Motors (4.5V),1985,525,2
1335-1,Battery Boxes (4.5v),1985,525,2
1336-1,Pole Reverser Switches for Battery Box,1985,1,2
1337-1,Connecting Leads,1985,1,18
1338-1,Angles Swivels Turntables,1985,524,72
1339-1,TECHNIC parts,1987,1,20
1340-1,Weight Bricks,1987,1,18
134-1,Mobile Crane and Waggon,1975,235,55
1341-1,Building Plates Green,1985,524,3
134-2,Service Station,1979,390,84
1342-1,Electric Switches and Tiles,1986,525,7
1343-1,Optosensors (4.5V) and Discs,1986,525,4
1344-1,Light Bricks (4.5V),1986,524,12
1345-1,"Pinions, Connectors, and Axles",1986,1,52
1346-1,Touch Sensors,1987,1,2
1347-1,Leads (4.5V) Spirals,1987,524,42
1348-1,Base Plates Grey,1987,524,3
1349-1,Steven Spielberg Moviemaker Set,2000,273,447
135-1,Building Set,1973,469,338
1351-1,Movie Backdrop Studio,2001,273,211
1352-1,Explosion Studio,2000,273,237
1353-1,Car Stunt Studio,2001,273,168
1354-1,Dino Head Attack,2000,273,95
1355-1,Temple of Gloom,2000,273,58
1356-1,Stuntman Catapult,2001,273,29
1357-1,Cameraman,2001,273,21
1360-1,Director's Copter,2001,273,22
136-1,Tanker Waggon (Shell),1975,235,81
1361-1,Camera Car,2001,273,20
1362-1,Air Boat,2001,273,24
1363-1,Stunt Go-Cart,2001,273,25
1370-1,Raptor Attack Studio,2001,274,157
137-1,Hospital,1979,391,104
1371-1,Spinosaurus Attack Studio,2001,274,186
137-2,Passenger Sleeping Car,1975,235,81
1374-1,Green Goblin,2002,488,59
1376-1,Spider-Man Action Studio,2002,488,249
1380-1,Werewolf Ambush,2002,273,114
138-1,Electronic Train,1969,235,107
1381-1,Vampire's Crypt,2002,273,171
1382-1,Scary Laboratory,2002,273,500
1383-1,Curse of the Pharaoh,2002,273,52
1385-1,Clikits Bracelet Sample Set,2003,500,13
1386-1,Clikits Bracelet Sample Set,2004,500,13
1388-1,Huki [McDonald's Promo Set #1],2001,355,8
1389-1,Onepu [McDonald's Promo Set #2],2001,355,8
1390-1,Maku [McDonald's Promo Set #3],2001,355,8
139-1,Electronic Control Unit (Forward/Backward - Stop),1969,243,13
1391-1,Jala [McDonald's Promo Set #4],2001,355,8
1392-1,Kongu [McDonald's Promo Set #5],2001,355,8
1393-1,Matoro [McDonald's Promo Set #6],2001,355,8
139A-1,Electronic Control Unit (Forward - Stop),1969,243,13
140-1,Town Hall,1979,390,135
140-2,Bricks'n Motor Set,1969,469,96
14-1,Space Mini Figures,1982,452,24
1411-1,Pirate's Treasure Hunt (Quaker Oats promo),2001,273,35
1413-1,Rover,2001,135,29
1414-1,Double Hover (Kabaya Promotional),2001,135,21
1415-1,Jet Scooter,2001,135,24
1416-1,Worker Robot,2001,135,30
1417-1,Vakama,2001,356,28
1417-2,Vakama (bagged),2003,356,28
1418-1,Matau,2001,356,25
1419-1,Nokama (Kabaya Promotional),2001,356,27
1420-1,Nuju,2001,356,29
1421-1,Director's Copter (Kabaya Promotional),2001,273,22
1422-1,Camera Cart (Kabaya Promotional),2001,273,20
1423-1,Air Boat (Kabaya Promotional),2001,273,24
1424-1,Stunt Go-Kart (Kabaya Promotional),2001,273,25
1425-1,Dash Jet Sub,2002,305,23
1426-1,Cam Wing Diver,2002,305,21
1427-1,Ogel Marine Slizer,2002,305,21
1428-1,Small Soccer Set 1 (Kabaya Box),2002,462,24
1428-2,Small Soccer Set 1 (Polybag),2002,462,20
1429-1,Small Soccer Set 2 (Kabaya Box),2002,462,19
1429-2,Small Soccer Set 2 (Polybag),2002,462,19
14-3,Small house set,1973,433,0
1430-1,Small Soccer Set 3 (Kabaya Box),2002,462,12
1430-2,Small Soccer Set 3 (Polybag),2002,462,13
1431-1,Tahnok Va (Kabaya Promotional),2002,329,27
1432-1,Nuhvok Va (Kabaya Promotional),2002,329,26
1433-1,Gahlok Va (Kabaya Promotional),2002,329,26
1434-1,Lehvak Va (Kabaya Promotional),2002,329,25
1435-1,Super Glider (Kabaya Promotional),2002,282,7
1436-1,Ultralight Flyer (Kabaya Promotional),2002,282,16
1437-1,Turbo Chopper (Kabaya Promotional),2002,282,13
14-4,Train Motor Plate with Coupler,1977,456,1
1441-1,Fikou (Tree-Spider),2003,324,13
145-1,Building Set,1974,469,412
146-1,Level Crossing,1976,235,68
1461-1,Turbo Force,1992,82,31
1462-1,Galactic Scout,1992,129,23
1463-1,Treasure Cart,1992,190,24
1464-1,Pirate Lookout,1992,148,17
1467-1,Shell Race Car,1987,82,46
1468-1,Shell Tanker,1987,76,39
1469-1,Helicopter,1986,466,39
1470-1,Shell Station,1987,76,32
147-1,Refrigerated Car with Forklift,1976,235,112
1472-1,Holiday Home,1987,69,359
1474-1,Basic Building Set with Gift Item,1991,467,69
1475-1,Airport Security Squad,1991,68,128
1477-1,{Red Race Car Number 3},1991,82,39
1478-1,Mobile Satellite Up-Link,1991,136,31
1479-1,2-Pilot Craft,1991,129,34
1480-1,King's Catapult,1991,190,33
148-1,Central Station,1975,235,292
1481-1,Desert Island,1991,148,24
1484-1,Weetabix Town House,1987,69,215
1489-1,Mobile Car Crane,1989,85,175
1490-1,Town Bank,1988,85,195
149-1,Fuel Refinery,1976,235,340
1491-1,Dual Defender,1992,188,49
1492-1,Battle Cove,1992,148,27
1495-1,Basic Building Set Trial Size,1988,467,26
1496-1,Rally Car,1987,82,52
1497-1,Rally and Pitcrew Team,1987,82,124
1498-1,Spy-Bot,1987,130,63
1499-1,Twin Starfire,1987,130,89
150-1,Straight Track,1966,243,25
1506-1,Town Value Pack,1986,67,2
1507-1,Space Value Pack,1986,130,2
1509-1,Town Value Pack,1987,82,2
15-1,Castle Mini Figures,1984,447,38
1510-1,Space Value Pack,1987,130,2
151-1,Curved Track,1966,243,25
1512-1,Denken mit Lego (Thinking with Lego 250pcs),1972,517,250
1512-2,Basic Set with Storage Case,1985,467,103
1513-1,Denken mit Lego (Thinking with Lego 900pcs),1972,517,901
1513-2,Basic Building Set Gift Item,1989,467,71
1514-1,Basic Building Set Trial Size,1988,467,46
1515-1,Town Value Pack,1989,82,2
1516-1,Theater with Play-Scenes,1987,390,21
1517-1,Race Car,1989,82,32
1518-1,Race Car Repair,1989,82,79
15-2,Large House Set,1973,433,157
1520-1,Basic Set with Storage Case,1985,467,215
1520-2,Town 2 for 1 Bonus Offer,1990,67,2
152-1,Two Train Wagons,1966,235,22
1521-1,Basic Building Set Trial Size,1989,467,24
1522-1,Basic Building Set Trial Size,1989,467,44
1523-1,Basic Set Trial Size,1986,467,27
1524-1,Basic Set Trial Size,1986,467,38
1525-1,Container Lorry,1986,70,153
1526-1,Space Radar Buggy,1986,130,105
1528-1,Dragster,1986,82,29
153-1,Large Train Wagon,1966,235,15
154-1,Switch Track - 1 Right and 1 Left,1967,243,4
1544-1,Duplo Medium Bucket,1988,505,57
1545-1,Build-A-Rabbit,1992,229,29
1546-1,Airplane,1985,466,31
1547-1,Black Knights Boat,1993,188,58
1548-1,Stena Line Ferry,1992,471,173
1549-1,Santa and Chimney,1992,227,62
1550-1,Sterling Super Caravelle,1972,412,49
155-1,"2 Cross Rails, 8 Straight Tracks, 4 Base Plates",1967,243,14
1551-1,Chick,1985,229,6
1551-2,Sterling Luggage Carrier,1972,412,49
1552-1,Maersk Line Container Truck,1985,70,377
1552-2,Sterling Boeing 727,1974,412,45
1554-1,Silja Line Ferry,1986,471,175
1555-1,Santa Claus,1986,227,19
1555-2,Sterling Airways Biplane,1978,412,44
1556-1,Christmas Hearts,1986,227,10
1557-1,Scooter,1986,130,26
1558-1,Mobile Command Trailer,1986,130,68
1560-1,Glory Glider,1990,68,26
1560-2,Lufthansa Boeing 727,1976,412,44
1560-3,Crest Basic Building Set,1985,467,27
156-1,2 Signals with Automatic Stop / Go Attachment,1968,243,6
1561-1,Stunt Chopper,1990,68,30
1561-2,Lufthansa Flight Crew,1976,364,60
156-2,Straight Track,1976,243,25
1562-1,Wave Jumper,1990,77,25
1562-2,Basic Building Set,1985,467,36
1562-3,Lufthansa Double-Decker,1976,412,50
1563-1,Track Blaster,1990,82,30
157-1,Curved Track,1976,243,25
157-2,Automatic Direction Changer,1969,243,7
1572-1,Super Tow Truck,1986,85,79
157-3,Four Car Auto Transport,1970,423,65
1575-1,Finnjet Ferry,1977,471,507
1575-2,Basic Set with Board Game,1987,467,240
1577-1,Medium Bucket,1988,467,217
1580-1,Lunar Scout,1986,130,70
1580-2,Silja Line Ferry,1977,471,413
158-1,Railroad Crossing Gate,1969,243,7
1581-1,Silja Line Ferry,1981,471,181
1581-2,Delivery Truck,1990,75,122
1584-1,Knights Challenge,1988,199,168
1588-1,Basic Set,1987,467,27
1589-1,Town Square,1978,85,441
1589-2,TCS Breakdown Assistance,1986,85,258
1590-2,ANWB Breakdown Assistance,1982,85,262
159-1,"Crossover, Straight Rails",1976,243,25
1591-1,Danone Truck,1980,75,40
1592-1,Town Square - Castle Scene,1980,85,495
1592-2,Town Square - Castle Scene (Dutch Version),1983,85,495
1593-1,Super Model,1983,130,314
1596-1,Ghostly Hideout,1993,203,37
1597-1,Castle 3-Pack,1993,186,3
1598-1,Basic Set,1987,467,38
1599-1,Britannia Airways,1987,466,102
160-1,Magnetic Couplings,1968,243,6
1601-1,Conveyance,1976,416,187
1602-1,Giraffe,1987,467,16
1603-1,Trial Size Imagination,1993,467,13
1604-1,Lion,1987,467,17
1605-1,Snail,1987,467,14
1606-1,Car,1987,467,23
1607-1,Helicopter,1987,466,26
1608-1,{Aeroplane},1987,466,24
1609-1,Ship,1987,467,31
16-1,Transparent Bricks,1988,443,32
1610-1,Police Car,1991,80,23
1610-2,Martinair Cessna,1978,412,82
161-1,Battery Wagon with Signal and Direction - Changing,1972,243,7
1611-1,Dune Buggy,1991,79,21
1611-2,Martinair DC-9,1978,412,63
1612-1,Race Car,1988,82,30
1613-1,Basic Set in Bucket,1987,467,375
1616-1,Space Combi-Pack,1989,132,2
1617-1,Small Bucket,1988,467,155
1619-1,Storage Bucket,1986,469,260
1620-1,Astro Dart,1990,132,30
1620-2,Factory,1978,75,233
162-1,Locomotive without Motor,1977,235,210
1621-1,Lunar MPV Vehicle,1990,132,96
1624-1,King's Archer,1993,188,22
1625-1,Snowman,1989,227,40
1626-1,Angel,1989,227,33
1627-1,Santa,1989,227,36
1628-1,Santa on Sleigh with Reindeer,1989,227,63
1630-1,Helicopter,1990,68,27
163-1,Cargo Wagon,1977,235,127
1631-1,Black Racer,1990,82,23
1632-1,Motor Boat,1990,77,28
1633-1,Loader Tractor,1990,72,24
1636-1,Small Bucket,1990,467,185
1637-1,Large Bucket,1990,467,493
1638-1,Blue Bucket,1990,467,444
1639-1,Large Bucket,1990,467,673
164-1,Passenger Wagon,1978,235,145
1642-1,"Lego Motion 3B, Sea Eagle",1989,468,15
1642-2,"Lego Motion 3B, Sea Eagle - International version",1994,468,15
1643-1,"Lego Motion 2B, Lightning Striker",1989,468,16
1644-1,"Lego Motion 4A, Wind Whirler",1989,468,17
1644-2,"Lego Motion 4A, Wind Whirler - International version",1994,468,17
1645-1,"Lego Motion 1A, Gyro Bird",1989,468,19
1646-1,"Lego Motion 3A, Land Laser",1989,468,17
1646-2,"Lego Motion 3A, Land Laser - International version",1994,468,17
1647-1,"Lego Motion 1B, Turbo Force",1989,468,14
1648-1,"Lego Motion 2A, Swamp Stinger",1989,468,16
1649-1,"Lego Motion 4B, Sea Skimmer",1989,468,17
1649-2,"Lego Motion 4B, Sea Skimmer - International version",1994,468,17
1650-1,Maersk Line [Promotional Container Ship],1974,363,218
165-1,Cargo Station,1978,235,267
1651-1,Basic Building Set Trial Size,1993,467,30
1651-2,Maersk Line Container Truck,1980,70,305
1652-1,Basic Set,1994,467,44
1655-1,Viking Line Ferry,1985,471,175
1656-1,Evacuation Team,1991,74,244
1656-2,Viking Line Ferry,1982,471,171
1658-1,Viking Line Ferry,1982,471,201
1660-1,Kronprins Frederik Ferry,1996,471,164
166-1,Flat Wagon,1978,235,51
1661-2,Basic Building Set in Bucket,1989,467,418
1662-1,Basic Building Set in Bucket,1989,467,630
