,inventory_id,set_num,quantity,name,year,theme_id,num_parts
1641,7850,9509-6,1,"Advent Calendar 2012, Star Wars (Day 5) - Trade Federation MTT",2012,225,9
1642,7850,9509-7,1,"Advent Calendar 2012, Star Wars (Day 6) - Battle Droid Security",2012,225,5
1643,7850,9509-8,1,"Advent Calendar 2012, Star Wars (Day 7) - Naboo Starfighter",2012,225,16
1644,7850,9509-9,1,"Advent Calendar 2012, Star Wars (Day 8) - Vulture Droid",2012,225,9
1645,7874,3431-1,1,Streetball 2 vs 2,2003,459,186
1646,7881,7687-10,1,Advent Calendar 2009 City (Day  9) Traffic Light,2009,220,7
1647,7881,7687-11,1,Advent Calendar 2009 City (Day 10) Letter Carrier,2009,220,5
1648,7881,7687-12,1,Advent Calendar 2009 City (Day 11) ATV,2009,220,17
1649,7881,7687-13,1,Advent Calendar 2009 City (Day 12) Crate and Present,2009,220,9
1650,7881,7687-14,1,Advent Calendar 2009 City (Day 13) Chef and Cup,2009,220,5
1651,7881,7687-15,1,Advent Calendar 2009 City (Day 14) Coffee Stand,2009,220,17
1652,7881,7687-16,1,Advent Calendar 2009 City (Day 15) Park Bench,2009,220,9
1653,7881,7687-17,1,Advent Calendar 2009 City (Day 16) Street Cleaner,2009,220,5
1654,7881,7687-18,1,Advent Calendar 2009 City (Day 17) Wheelbarrow and Snowballs,2009,220,14
1655,7881,7687-19,1,Advent Calendar 2009 City (Day 18) Fountain,2009,220,9
1656,7881,7687-2,1,Advent Calendar 2009 City (Day  1) Minifigure and Snowballs,2009,220,7
1657,7881,7687-20,1,Advent Calendar 2009 City (Day 19) Child and RC Car,2009,220,12
1658,7881,7687-21,1,Advent Calendar 2009 City (Day 20) RC Car Cones and Flag,2009,220,15
1659,7881,7687-22,1,Advent Calendar 2009 City (Day 21) Lumberjack,2009,220,6
1660,7881,7687-23,1,Advent Calendar 2009 City (Day 22) Chainsaw Sawhorse and Log,2009,220,14
1661,7881,7687-24,1,Advent Calendar 2009 City (Day 23) Christmas Tree,2009,220,21
1662,7881,7687-25,1,Advent Calendar 2009 City (Day 24) Santa and Fireplace,2009,220,26
1663,7881,7687-3,1,Advent Calendar 2009 City (Day  2) Snowman,2009,220,10
1664,7881,7687-4,1,Advent Calendar 2009 City (Day  3) Sleigh,2009,220,5
1665,7881,7687-5,1,Advent Calendar 2009 City (Day  4) Minifigure on Skates,2009,220,7
1666,7881,7687-6,1,Advent Calendar 2009 City (Day  5) Skate Stand,2009,220,12
1667,7881,7687-7,1,Advent Calendar 2009 City (Day  6) Street Light with Garland,2009,220,12
1668,7881,7687-8,1,Advent Calendar 2009 City (Day  7) Police Officer with Loudhailer,2009,220,5
1669,7881,7687-9,1,Advent Calendar 2009 City (Day  8) Road Barrier,2009,220,11
1670,7902,1428-1,1,Small Soccer Set 1 (Kabaya Box),2002,462,24
1671,7902,1429-1,1,Small Soccer Set 2 (Kabaya Box),2002,462,19
1672,7902,1430-1,1,Small Soccer Set 3 (Kabaya Box),2002,462,12
1673,7929,8684-0,60,Minifigure Series 2 [Random Bag],2010,537,0
1674,7933,3347-1,1,One Minifig Pack - Rock Raiders #1,2000,442,8
1675,7933,3348-1,1,Three Minifig Pack - Rock Raiders #2,2000,442,23
1676,7933,3349-1,1,Three Minifig Pack - Rock Raiders #3,2000,442,29
1677,7944,7279-1,1,Police Minifigure Collection,2011,61,57
1678,8398,7279-1,1,Police Minifigure Collection,2011,61,57
1679,11491,7279-1,1,Police Minifigure Collection,2011,61,57
1680,14011,7279-1,1,Police Minifigure Collection,2011,61,57
1681,7944,7285-1,1,Police Dog Unit,2011,61,95
1682,8398,7285-1,1,Police Dog Unit,2011,61,95
1683,10180,7285-1,1,Police Dog Unit,2011,61,95
1684,7944,7286-1,1,Prisoner Transport,2011,61,173
1685,11491,7286-1,1,Prisoner Transport,2011,61,173
1686,7944,7288-1,1,Mobile Police Unit,2011,61,407
1687,7971,1858-1,1,Droid Scout,1996,131,23
1688,7971,6829-1,1,Radon Rover,1997,144,53
1689,8019,7075-1,1,Captain Redbeard's Pirate Ship,2004,286,139
1690,8019,7099-1,1,Accessory Motor for Boats,2004,289,1
1691,8071,5920-1,1,Island Racer,2000,298,50
1692,8071,5934-1,1,Dino Explorer,2000,298,90
1693,8071,5935-1,1,Island Hopper,2000,298,205
1694,8091,8605-1,1,Toa Matau,2004,353,46
1695,8501,8605-1,1,Toa Matau,2004,353,46
1696,8091,8613-1,1,Kanoka Disk Launcher Pack,2004,346,4
1697,8140,4024-10,1,Advent Calendar 2003 Creator (Day  9) Airplane,2003,223,13
1698,8140,4024-11,1,Advent Calendar 2003 Creator (Day 10) Sailboat,2003,223,16
1699,8140,4024-12,1,Advent Calendar 2003 Creator (Day 11) Snowplow,2003,223,21
1700,8140,4024-13,1,Advent Calendar 2003 Creator (Day 12) Snail,2003,223,9
1701,8140,4024-14,1,Advent Calendar 2003 Creator (Day 13) Robot,2003,223,14
1702,8140,4024-15,1,Advent Calendar 2003 Creator (Day 14) Heart,2003,223,11
1703,8140,4024-16,1,Advent Calendar 2003 Creator (Day 15) Truck,2003,223,21
1704,8140,4024-17,1,Advent Calendar 2003 Creator (Day 16) Reindeer,2003,223,13
1705,8140,4024-18,1,Advent Calendar 2003 Creator (Day 17) Bird,2003,223,10
1706,8140,4024-19,1,Advent Calendar 2003 Creator (Day 18) Present,2003,223,9
1707,8140,4024-2,1,Advent Calendar 2003 Creator (Day  1) Snowman,2003,223,19
1708,8140,4024-20,1,Advent Calendar 2003 Creator (Day 19) Fireplace,2003,223,17
1709,8140,4024-21,1,Advent Calendar 2003 Creator (Day 20) Santa,2003,223,13
1710,8140,4024-22,1,Advent Calendar 2003 Creator (Day 21) Robot,2003,223,16
1711,8140,4024-23,1,Advent Calendar 2003 Creator (Day 22) Race Car,2003,223,17
1712,8140,4024-24,1,Advent Calendar 2003 Creator (Day 23) Helicopter,2003,223,16
1713,8140,4024-25,1,Advent Calendar 2003 Creator (Day 24) Tree,2003,223,13
1714,8140,4024-3,1,Advent Calendar 2003 Creator (Day  2) Little Girl,2003,223,9
1715,8140,4024-4,1,Advent Calendar 2003 Creator (Day  3) Penguin,2003,223,12
1716,8140,4024-5,1,Advent Calendar 2003 Creator (Day  4) Sheep,2003,223,13
1717,8140,4024-6,1,Advent Calendar 2003 Creator (Day  5) Little Boy,2003,223,9
1718,8140,4024-7,1,Advent Calendar 2003 Creator (Day  6) Stocking,2003,223,8
1719,8140,4024-8,1,Advent Calendar 2003 Creator (Day  7) Spaceship,2003,223,10
1720,8140,4024-9,1,Advent Calendar 2003 Creator (Day  8) Parrot,2003,223,9
1721,8159,79015-1,1,Witch-King Battle,2014,565,101
1722,8159,79016-1,1,Attack on Lake-town,2014,565,313
1723,8159,79017-1,1,The Battle of the Five Armies,2014,565,471
1724,8159,79018-1,1,The Lonely Mountain,2014,565,864
1725,8202,10041-1,1,"Main Street, Reissue",2003,85,639
1726,8202,1252-1,1,Shell Tanker,1999,99,106
1727,8202,1254-1,1,Shell Select Shop,1999,99,164
1728,8202,1255-1,1,Shell Car Wash,1999,99,136
1729,8216,4492-1,1,Imperial Star Destroyer - Mini,2004,159,87
1730,9540,4492-1,1,Imperial Star Destroyer - Mini,2004,159,87
1731,13883,4492-1,1,Imperial Star Destroyer - Mini,2004,159,87
1732,8216,4494-1,1,Imperial Shuttle - Mini,2004,159,82
1733,9540,4494-1,1,Imperial Shuttle - Mini,2004,159,82
1734,13883,4494-1,1,Imperial Shuttle - Mini,2004,159,82
1735,8216,7255-1,1,General Grievous Chase,2005,168,112
1736,8222,5576-1,1,Basic Bricks -- Medium,2008,48,378
1737,12590,5576-1,1,Basic Bricks -- Medium,2008,48,378
1738,8226,6290-1,1,Red Beard Runner,2001,148,712
1739,8226,6291-1,1,Armada Flagship,2001,149,291
1740,8226,6292-1,1,Enchanted Island,2001,152,445
1741,8285,4488-1,1,Millennium Falcon - Mini,2003,159,87
1742,8285,4489-1,1,AT-AT - Mini,2003,159,98
1743,8285,4490-1,1,Republic Gunship - Mini,2003,159,102
1744,8285,4491-1,1,Trade Federation MTT - Mini,2003,159,99
1745,8331,8770-1,1,Danju (European version without Cards),2004,198,42
1746,8331,8771-1,1,Jayko (European version without Cards),2004,198,45
1747,8348,7907-10,1,Advent Calendar 2007 City (Day  9) Radar,2007,220,10
1748,8348,7907-11,1,Advent Calendar 2007 City (Day 10) Dock Worker,2007,220,4
1749,8348,7907-12,1,Advent Calendar 2007 City (Day 11) Small Dock with Life Preserver,2007,220,9
1750,8348,7907-13,1,Advent Calendar 2007 City (Day 12) Hand Truck and Load,2007,220,6
1751,8348,7907-14,1,Advent Calendar 2007 City (Day 13) Mechanic and Wrench,2007,220,5
1752,8348,7907-15,1,Advent Calendar 2007 City (Day 14) Car Wash Kiosk,2007,220,11
1753,8348,7907-16,1,Advent Calendar 2007 City (Day 15) Cash Register and Display,2007,220,11
1754,8348,7907-17,1,Advent Calendar 2007 City (Day 16) Train Worker and Briefcase,2007,220,5
1755,8348,7907-18,1,Advent Calendar 2007 City (Day 17) Bench with Clock,2007,220,11
1756,8348,7907-19,1,Advent Calendar 2007 City (Day 18) Signal Mast,2007,220,9
1757,8348,7907-2,1,Advent Calendar 2007 City (Day  1) Firefighter and Saw,2007,220,5
1758,8348,7907-20,1,Advent Calendar 2007 City (Day 19) Sanitary Engineer and Broom,2007,220,5
1759,8348,7907-21,1,Advent Calendar 2007 City (Day 20) Dustbin and Shovel,2007,220,11
1760,8348,7907-22,1,Advent Calendar 2007 City (Day 21) Dumpster,2007,220,13
1761,8348,7907-23,1,Advent Calendar 2007 City (Day 22) Policeman with Megaphone,2007,220,5
1762,8348,7907-24,1,Advent Calendar 2007 City (Day 23) Computer Desk and Chair,2007,220,10
1763,8348,7907-25,1,Advent Calendar 2007 City (Day 24) Christmas Tree,2007,220,27
1764,8348,7907-3,1,Advent Calendar 2007 City (Day  2) Fire Hydrant and Tools,2007,220,13
1765,8348,7907-4,1,Advent Calendar 2007 City (Day  3) Crate with Burning Cylinders,2007,220,10
1766,8348,7907-5,1,Advent Calendar 2007 City (Day  4) Construction Worker and Pickaxe,2007,220,5
1767,8348,7907-6,1,Advent Calendar 2007 City (Day  5) Barricade,2007,220,12
1768,8348,7907-7,1,Advent Calendar 2007 City (Day  6) Directional Sign,2007,220,22
1769,8348,7907-8,1,Advent Calendar 2007 City (Day  7) Airline Worker and Radio,2007,220,5
1770,8348,7907-9,1,Advent Calendar 2007 City (Day  8) Luggage Cart,2007,220,9
1771,8398,7498-1,1,Police Station,2011,61,785
1772,14011,7498-1,1,Police Station,2011,61,785
1773,8401,7749-1,1,Echo Base,2009,169,155
1774,14495,7749-1,1,Echo Base,2009,169,155
1775,8401,8083-1,1,Rebel Trooper Battle Pack,2010,169,79
1776,14495,8083-1,1,Rebel Trooper Battle Pack,2010,169,79
1777,16337,8083-1,1,Rebel Trooper Battle Pack,2010,169,79
1778,8401,8084-1,1,Snowtrooper Battle Pack,2010,169,74
1779,16337,8084-1,1,Snowtrooper Battle Pack,2010,169,74
1780,8425,1282-1,1,Blue Racer,2000,91,23
1781,8425,1283-1,1,Red Four Wheel Driver,2000,91,20
1782,8425,1284-1,1,Green Buggy,2000,91,23
1783,8425,1285-1,1,Yellow Tiger,2001,91,23
1784,8440,1887-1,1,Scout Patrol Ship,1992,129,30
1785,8440,1888-1,1,Black Knights Guardshack,1992,188,49
1786,8440,1889-1,1,Pirate's Treasure Hold,1992,148,37
1787,8440,1890-1,1,Octan Racer,1992,82,47
1788,8465,8876-1,1,Scorpion Prison Cave,2005,198,279
1789,8471,8608-1,1,Vhisola,2004,336,27
1790,8471,8609-1,1,Tehutti,2004,336,27
1791,8471,8610-1,1,Ahkmou,2004,336,27
1792,9678,8610-1,1,Ahkmou,2004,336,27
1793,8471,8612-1,1,Ehrye,2004,336,30
1794,9678,8612-1,1,Ehrye,2004,336,30
1795,8491,70000-1,1,Razcal's Glider,2013,571,108
1796,8491,70001-1,1,Crawley’s Claw Ripper,2013,571,138
1797,8491,70003-1,1,Eris' Eagle Interceptor,2013,571,345
1798,8501,8604-1,1,Toa Onewa,2004,353,44
1799,8585,8293-1,1,Power Functions Motor Set,2008,438,10
1800,11605,8293-1,1,Power Functions Motor Set,2008,438,10
1801,13254,8293-1,1,Power Functions Motor Set,2008,438,10
1802,8585,9392-1,1,Quad Bike,2012,5,198
1803,8585,9395-1,1,Pick-Up Tow Truck,2012,5,953
1804,8646,4526-1,1,Batman,2012,492,40
1805,8646,4527-1,1,The Joker,2012,492,57
1806,8646,4528-1,1,Green Lantern,2012,492,38
1807,8734,71009-1,1,Homer,2015,550,5
1808,8734,71009-10,1,Hans Moleman,2015,550,5
1809,8734,71009-11,1,Selma,2015,550,6
1810,8734,71009-12,1,Patty,2015,550,6
1811,8734,71009-13,1,Groundskeeper Willie,2015,550,5
1812,8734,71009-14,1,Edna Krabappel,2015,550,7
1813,8734,71009-15,1,Smithers,2015,550,6
1814,8734,71009-16,1,Dr Hibbert,2015,550,5
1815,8734,71009-2,1,Marge,2015,550,10
1816,8734,71009-3,1,Lisa,2015,550,6
1817,8734,71009-4,1,Maggie,2015,550,4
1818,8734,71009-5,1,Bart,2015,550,6
1819,8734,71009-6,1,Milhouse,2015,550,6
1820,8734,71009-7,1,Comic Book Guy,2015,550,6
1821,8734,71009-8,1,Martin,2015,550,5
1822,8734,71009-9,1,Professor Frink,2015,550,5
1823,8749,8511-1,1,Frost,2000,16,44
1824,15594,8511-1,1,Frost,2000,16,44
1825,8749,8513-1,1,Dust,2000,16,45
1826,15594,8513-1,1,Dust,2000,16,45
1827,8759,8014-1,1,Clone Walker Battle Pack,2009,165,79
1828,8759,8015-1,1,Assassin Droids Battle Pack,2009,165,94
1829,8759,8091-1,1,Republic Swamp Speeder - Limited Edition,2010,165,175
1830,8782,71005-0,60,LEGO Minifigures - The Simpsons Series [Random Bag],2014,550,0
1831,8820,7553-10,1,Advent Calendar 2011 City (Day  9) Ice Fisherman,2011,220,5
1832,8820,7553-11,1,Advent Calendar 2011 City (Day 10) Camp Fire and Fishing Pole,2011,220,6
1833,8820,7553-12,1,Advent Calendar 2011 City (Day 11) Wall with Doorway,2011,220,15
1834,8820,7553-13,1,Advent Calendar 2011 City (Day 12) Wall with Small Window,2011,220,15
1835,8820,7553-14,1,Advent Calendar 2011 City (Day 13) Police Officer with Radio,2011,220,5
1836,8820,7553-15,1,Advent Calendar 2011 City (Day 14) Forensic Lab,2011,220,10
1837,8820,7553-16,1,Advent Calendar 2011 City (Day 15) Police Car Base,2011,220,14
1838,8820,7553-17,1,Advent Calendar 2011 City (Day 16) Police Car Middle Section,2011,220,11
1839,8820,7553-18,1,Advent Calendar 2011 City (Day 17) Police Car Top Section,2011,220,7
1840,8820,7553-19,1,Advent Calendar 2011 City (Day 18) Robber with Crowbar,2011,220,5
1841,8820,7553-2,1,Advent Calendar 2011 City (Day  1) Robber with Snowball,2011,220,6
1842,8820,7553-20,1,Advent Calendar 2011 City (Day 19) Safe with Gold Bars,2011,220,10
1843,8820,7553-21,1,Advent Calendar 2011 City (Day 20) Orange Snowmobile,2011,220,8
1844,8820,7553-22,1,Advent Calendar 2011 City (Day 21) Sled with Crate,2011,220,6
1845,8820,7553-23,1,Advent Calendar 2011 City (Day 22) White Snowmobile,2011,220,8
1846,8820,7553-24,1,Advent Calendar 2011 City (Day 23) Dog with Bone,2011,220,2
1847,8820,7553-25,1,Advent Calendar 2011 City (Day 24) Santa and Fireplace,2011,220,18
1848,8820,7553-3,1,Advent Calendar 2011 City (Day  2) Catapult,2011,220,8
1849,8820,7553-4,1,Advent Calendar 2011 City (Day  3) Police Officer with Handcuffs,2011,220,5
1850,8820,7553-5,1,Advent Calendar 2011 City (Day  4) Wall with Barred Window,2011,220,14
1851,8820,7553-6,1,Advent Calendar 2011 City (Day  5) Wall with Large Window,2011,220,18
1852,8820,7553-7,1,Advent Calendar 2011 City (Day  6) Christmas Tree,2011,220,18
1853,8820,7553-8,1,Advent Calendar 2011 City (Day  7) Skateboard and Gifts,2011,220,13
1854,8820,7553-9,1,Advent Calendar 2011 City (Day 8) Bed,2011,220,5
1855,8849,TRUTIE-1,1,TIE Fighter,2014,170,12
1856,8849,TRUXWING-1,1,X-Wing,2014,170,23
1857,8871,8900-1,1,Reidak,2006,340,41
1858,13960,8900-1,1,Reidak,2006,340,41
1859,8871,8902-1,1,Vezok,2006,340,41
1860,13960,8902-1,1,Vezok,2006,340,41
1861,8871,8905-1,1,Thok,2006,340,42
1862,13960,8905-1,1,Thok,2006,340,42
1863,8918,1062-1,1,{Town Vehicles},1980,533,158
1864,8918,1064-1,1,Dacta Buildings,1981,533,0
1865,8918,k1062b,1,Set K1062 Activity Booklet,1981,533,1
1866,8918,pk1062,1,Lego Road Safety Kit Poster,1981,501,0
1867,8950,6605-1,1,Road Racer,1984,82,20
1868,8950,6628-1,1,Shell Tow Truck,1981,76,38
1869,13427,6628-1,1,Shell Tow Truck,1981,76,38
1870,8980,8783-1,1,Jayko (USA version with 3 Cards),2004,198,48
1871,9381,8783-1,1,Jayko (USA version with 3 Cards),2004,198,48
1872,8997,10173-1,1,Holiday Train,2006,236,969
1873,8997,4548-1,1,Transformer and Speed Regulator,1991,244,3
1874,9925,4548-1,1,Transformer and Speed Regulator,1991,244,3
1875,10158,4548-1,1,Transformer and Speed Regulator,1991,244,3
1876,13917,4548-1,1,Transformer and Speed Regulator,1991,244,3
1877,9033,71008-1,1,Classic King,2015,551,9
1878,9033,71008-10,1,Evil Wizard,2015,551,10
1879,9033,71008-11,1,Fencer,2015,551,6
1880,9033,71008-12,1,Samurai,2015,551,8
1881,9033,71008-13,1,Disco Diva,2015,551,8
1882,9033,71008-14,1,Hot Dog Man,2015,551,5
1883,9033,71008-15,1,Lady Cyclops,2015,551,6
1884,9033,71008-16,1,Galaxy Trooper,2015,551,8
1885,9033,71008-2,1,Sheriff,2015,551,8
1886,9033,71008-3,1,Unicorn Girl,2015,551,7
1887,9033,71008-4,1,Snake Charmer,2015,551,7
1888,9033,71008-5,1,Goblin,2015,551,7
1889,9033,71008-6,1,Paleontologist,2015,551,7
1890,9033,71008-7,1,Alien Trooper,2015,551,6
1891,9033,71008-8,1,Egyptian Warrior,2015,551,7
1892,9033,71008-9,1,Carpenter,2015,551,7
1893,9123,5856-1,1,Paprika and the Mischievous Monkey,2003,320,47
1894,9123,5857-1,1,Safran's Amazing Bazaar,2003,320,96
1895,9123,5858-1,1,"The Golden Palace, Blue Box",2003,320,174
1896,9132,1290-1,1,Kabaya Promotional Set: Red (Volcano Climber) RoboRider,2000,16,35
1897,9132,1291-1,1,Power Bike,2000,16,32
1898,9132,1292-1,1,Kabaya Promotional Set: White (Ice Explorer) RoboRider,2000,16,33
1899,9132,1293-1,1,Kabaya Promotional Set: Yellow/Green (Swamp Craft) RoboRider,2000,16,25
1900,9149,7104-1,1,Desert Skiff,2000,169,55
1901,9149,7144-1,1,Slave I,2000,169,166
1902,13286,7144-1,1,Slave I,2000,169,166
1903,9210,6503-1,1,Sprint Racer,1988,82,32
1904,9210,6643-1,1,Fire Truck,1988,74,74
1905,9243,11905-1,1,DK Star Wars Brickmaster: Battle For The Stolen Crystals,2013,497,189
1906,9253,9249-1,1,LEGO Basic Airport,1988,534,0
1907,9253,9251-1,1,Lego Basic Just Bricks,2000,507,576
1908,9283,9488-1,1,Elite Clone Trooper & Commando Droid Battle Pack,2012,165,105
1909,10561,9488-1,1,Elite Clone Trooper & Commando Droid Battle Pack,2012,165,105
1910,14248,9488-1,1,Elite Clone Trooper & Commando Droid Battle Pack,2012,165,105
1911,9283,9489-1,1,Endor Rebel Trooper & Imperial Trooper Battle Pack,2012,169,77
1912,10561,9489-1,1,Endor Rebel Trooper & Imperial Trooper Battle Pack,2012,169,77
1913,9283,9495-1,1,Gold Leader's Y-wing Starfighter,2012,169,457
1914,9329,60000-1,1,Fire Motorcycle,2013,58,39
1915,9329,60001-1,1,Fire Rescue,2013,58,79
1916,9329,60002-1,1,Fire Truck,2013,58,208
1917,9406,7499-1,1,Flexible Rails,2011,245,24
1918,11759,7499-1,1,Flexible Rails,2011,245,24
1919,9406,7937-1,1,Train Station,2010,233,367
1920,14154,7937-1,1,Train Station,2010,233,367
1921,9406,7939-1,1,Cargo Train,2010,240,838
1922,14154,7939-1,1,Cargo Train,2010,240,838
1923,9412,7103-1,1,Jedi Duel,2002,167,82
1924,9412,7113-1,1,Tusken Raider Encounter,2002,167,93
1925,9426,7641-1,1,City Corner,2009,63,484
1926,9426,7642-1,1,Garage,2009,63,957
1927,9426,7686-1,1,Helicopter Transporter,2009,63,381
1928,9471,7190-1,1,Millennium Falcon,2000,169,671
1929,9502,7891-1,1,Airport Firetruck,2006,53,147
1930,13370,7891-1,1,Airport Firetruck,2006,53,147
1931,9502,7894-1,1,Airport,2006,53,704
1932,13370,7894-1,1,Airport,2006,53,704
1933,9502,7901-1,1,Airplane Mechanic,2006,53,31
1934,13370,7901-1,1,Airplane Mechanic,2006,53,31
1935,9540,3219-1,1,TIE Fighter - Mini,2003,159,12
1936,9540,4493-1,1,Sith Infiltrator - Mini,2004,159,55
1937,9540,4495-1,1,AT-TE - Mini,2004,159,63
1938,9599,7724-10,1,Advent Calendar 2008 City (Day  9) Ladder,2008,220,3
1939,9599,7724-11,1,Advent Calendar 2008 City (Day 10) Chef and Paddle,2008,220,5
1940,9599,7724-12,1,Advent Calendar 2008 City (Day 11) Table and Pizzas,2008,220,13
1941,9599,7724-13,1,Advent Calendar 2008 City (Day 12) Oven,2008,220,9
1942,9599,7724-14,1,Advent Calendar 2008 City (Day 13) Diver and Spear Gun,2008,220,1
1943,9599,7724-15,1,Advent Calendar 2008 City (Day 14) Life Vest Fins and Bouy,2008,220,6
1944,9599,7724-16,1,Advent Calendar 2008 City (Day 15) Underwater Scooter,2008,220,9
1945,9599,7724-17,1,Advent Calendar 2008 City (Day 16) Police Officer and Camera,2008,220,2
1946,9599,7724-18,1,Advent Calendar 2008 City (Day 17) Mug Shot Studio,2008,220,8
1947,9599,7724-19,1,Advent Calendar 2008 City (Day 18) Criminal with Handcuffs,2008,220,5
1948,9599,7724-2,1,Advent Calendar 2008 City (Day  1) Minifigure and Drumstick,2008,220,5
1949,9599,7724-20,1,Advent Calendar 2008 City (Day 19) Train Worker,2008,220,4
1950,9599,7724-21,1,Advent Calendar 2008 City (Day 20) Pallet Jack,2008,220,16
1951,9599,7724-22,1,Advent Calendar 2008 City (Day 21) Pallet of Bottles,2008,220,18
1952,9599,7724-23,1,Advent Calendar 2008 City (Day 22) Hiker with Ice Pick,2008,220,6
1953,9599,7724-24,1,Advent Calendar 2008 City (Day 23) Snowmobile,2008,220,16
1954,9599,7724-25,1,Advent Calendar 2008 City (Day 24) Female and Snowman,2008,220,15
1955,9599,7724-3,1,Advent Calendar 2008 City (Day  2) Barbecue,2008,220,10
1956,9599,7724-4,1,Advent Calendar 2008 City (Day 3) Table Cup and Frying Pan,2008,220,4
1957,9599,7724-5,1,Advent Calendar 2008 City (Day  4) Female with Ice Cream,2008,220,5
1958,9599,7724-6,1,Advent Calendar 2008 City (Day  5) Freezer Chest and Umbrella,2008,220,6
1959,9599,7724-7,1,Advent Calendar 2008 City (Day  6) Ice Cream Cart and Sundae,2008,220,11
1960,9599,7724-8,1,Advent Calendar 2008 City (Day  7) Fireman and Radio,2008,220,5
1961,9599,7724-9,1,Advent Calendar 2008 City (Day  8) Kitten in a Tree,2008,220,6
1962,9624,71010-0,20,LEGO Minifigures - Series 14 {Random bag},2015,552,0
1963,9657,1843-2,1,Spyrius Fold-Wing Spacecraft,1996,142,60
1964,9657,1843-3,1,Royal Knight's Catapult,1996,201,46
1965,9665,8206-1,1,Tokyo Pit Stop,2011,269,142
1966,10806,8206-1,1,Tokyo Pit Stop,2011,269,142
1967,9665,8426-1,1,Escape at Sea,2011,269,158
1968,9665,8487-1,1,Flo's V8 Café,2011,269,516
1969,9691,6282-1,1,Stringer,2012,401,42
1970,9691,6283-1,1,Voltix,2012,403,61
1971,9700,8709-1,1,Underground Mining Station,2009,439,635
1972,9700,8958-1,1,Granite Grinder,2009,439,96
1973,12445,8958-1,1,Granite Grinder,2009,439,96
1974,9700,8959-1,1,Claw Digger,2009,439,199
1975,12445,8959-1,1,Claw Digger,2009,439,199
1976,9708,6212-1,1,X-wing Fighter,2006,169,437
1977,9709,2259-1,1,Skull Motorbike,2011,435,156
1978,14096,2259-1,1,Skull Motorbike,2011,435,156
1979,9709,2260-1,1,Ice Dragon Attack,2011,435,158
1980,9709,2506-1,1,Skull Truck,2011,435,517
1981,9749,5994-1,1,Catapult,2005,198,27
1982,9749,5999-1,1,Jayko,2005,198,6
1983,9750,10075-1,1,Spider-Man Action Pack,2002,488,25
1984,9765,71004-0,60,LEGO Minifigures - The LEGO Movie Series [Random Bag],2014,549,0
1985,9830,4097-1,1,Mini Robots,2003,204,229
1986,9830,4099-1,1,Robobots,2003,204,326
1987,9905,8833-1,1,Evil Robot - Complete Set,2012,543,8
1988,9905,8833-10,1,Santa - Complete Set,2012,543,7
1989,9905,8833-11,1,Vampire Bat - Complete Set,2012,543,5
1990,9905,8833-12,1,DJ - Complete Set,2012,543,7
1991,9905,8833-13,1,Red Cheerleader - Complete Set,2012,543,7
1992,9905,8833-14,1,Actor - Complete Set,2012,543,7
1993,9905,8833-15,1,Pirate Captain - Complete Set,2012,543,7
1994,9905,8833-16,1,Alien Villainess - Complete Set,2012,543,10
1995,9905,8833-2,1,Conquistador - Complete Set,2012,543,8
1996,9905,8833-3,1,Lederhosen Guy - Complete Set,2012,543,7
1997,9905,8833-4,1,Cowgirl - Complete Set,2012,543,6
1998,9905,8833-5,1,Football Player - Complete Set,2012,543,8
1999,9905,8833-6,1,Diver - Complete Set,2012,543,8
2000,9905,8833-7,1,Downhill Skier - Complete Set,2012,543,9
2001,9905,8833-8,1,Businessman - Complete Set,2012,543,7
2002,9905,8833-9,1,Fairy - Complete Set,2012,543,8
2003,9925,3748-1,1,Light Unit for Train,2001,456,4
2004,9925,5300-1,1,Electric Train Motor,1991,456,3
2005,9926,41016-10,1,"Advent Calendar 2013, Friends (Day  9) - Basket",2013,226,19
2006,9926,41016-11,1,"Advent Calendar 2013, Friends (Day 10) - Friends Accessories",2013,226,20
2007,9926,41016-12,1,"Advent Calendar 2013, Friends (Day 11) - Basket with Money",2013,226,3
2008,9926,41016-13,1,"Advent Calendar 2013, Friends (Day 12) - Presents",2013,226,8
2009,9926,41016-14,1,"Advent Calendar 2013, Friends (Day 13) - Sled",2013,226,8
2010,9926,41016-15,1,"Advent Calendar 2013, Friends (Day 14) - Fountain",2013,226,6
2011,9926,41016-16,1,"Advent Calendar 2013, Friends (Day 15) - Bench",2013,226,11
2012,9926,41016-17,1,"Advent Calendar 2013, Friends (Day 16) - Skates with Flower in Snow",2013,226,15
2013,9926,41016-18,1,"Advent Calendar 2013, Friends (Day 17) - Cell Phone /Music Player Docking Station",2013,226,8
2014,9926,41016-19,1,"Advent Calendar 2013, Friends (Day 18) - Snowman",2013,226,8
2015,9926,41016-2,1,"Advent Calendar 2013, Friends (Day  1) - Stephanie",2013,226,4
2016,9926,41016-20,1,"Advent Calendar 2013, Friends (Day 19) - Flame",2013,226,4
2017,9926,41016-21,1,"Advent Calendar 2013, Friends (Day 20) - Christmas Tree",2013,226,18
2018,9926,41016-22,1,"Advent Calendar 2013, Friends (Day 21) - Musical Score",2013,226,7
2019,9926,41016-23,1,"Advent Calendar 2013, Friends (Day 22) - Basket with Leaf",2013,226,8
2020,9926,41016-24,1,"Advent Calendar 2013, Friends (Day 23) - Squirrel",2013,226,2
